GO_term,locusName,fx
GO:0000014,Solyc01g086930,Molecular Function:single-stranded DNA endodeoxyribonuclease activity
GO:0000049,Solyc07g008950,Molecular Function:tRNA binding
GO:0000049,Solyc10g007060,Molecular Function:tRNA binding
GO:0000049,Solyc02g090860,Molecular Function:tRNA binding
GO:0000049,Solyc05g056260,Molecular Function:tRNA binding
GO:0000049,Solyc08g015960,Molecular Function:tRNA binding
GO:0000049,Solyc06g048610,Molecular Function:tRNA binding
GO:0000062,Solyc03g082910,Molecular Function:fatty-acyl-CoA binding
GO:0000062,Solyc01g099350,Molecular Function:fatty-acyl-CoA binding
GO:0000062,Solyc08g075690,Molecular Function:fatty-acyl-CoA binding
GO:0000062,Solyc04g078090,Molecular Function:fatty-acyl-CoA binding
GO:0000155,Solyc01g059870,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc04g008110,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc05g053410,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc09g089610,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc00g055960,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc05g015610,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc02g083680,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc08g068960,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc07g047770,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc10g044670,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc02g071260,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc12g011330,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc09g075440,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc07g056580,Molecular Function:phosphorelay sensor kinase activity
GO:0000155,Solyc06g053710,Molecular Function:phosphorelay sensor kinase activity
GO:0000166,Solyc03g019940,Molecular Function:nucleotide binding
GO:0000166,Solyc03g123890,Molecular Function:nucleotide binding
GO:0000166,Solyc07g005040,Molecular Function:nucleotide binding
GO:0000166,Solyc01g111990,Molecular Function:nucleotide binding
GO:0000166,Solyc11g072880,Molecular Function:nucleotide binding
GO:0000166,Solyc03g117330,Molecular Function:nucleotide binding
GO:0000166,Solyc12g095850,Molecular Function:nucleotide binding
GO:0000166,Solyc04g077870,Molecular Function:nucleotide binding
GO:0000166,Solyc07g048080,Molecular Function:nucleotide binding
GO:0000166,Solyc02g069420,Molecular Function:nucleotide binding
GO:0000166,Solyc12g044690,Molecular Function:nucleotide binding
GO:0000166,Solyc01g096930,Molecular Function:nucleotide binding
GO:0000166,Solyc01g105160,Molecular Function:nucleotide binding
GO:0000166,Solyc09g082870,Molecular Function:nucleotide binding
GO:0000166,Solyc04g016260,Molecular Function:nucleotide binding
GO:0000166,Solyc11g062100,Molecular Function:nucleotide binding
GO:0000166,Solyc11g067040,Molecular Function:nucleotide binding
GO:0000166,Solyc10g080710,Molecular Function:nucleotide binding
GO:0000166,Solyc05g056250,Molecular Function:nucleotide binding
GO:0000166,Solyc11g020030,Molecular Function:nucleotide binding
GO:0000166,Solyc05g006640,Molecular Function:nucleotide binding
GO:0000166,Solyc07g019620,Molecular Function:nucleotide binding
GO:0000166,Solyc01g096870,Molecular Function:nucleotide binding
GO:0000166,Solyc12g010360,Molecular Function:nucleotide binding
GO:0000166,Solyc01g011090,Molecular Function:nucleotide binding
GO:0000166,Solyc07g009130,Molecular Function:nucleotide binding
GO:0000166,Solyc10g076610,Molecular Function:nucleotide binding
GO:0000166,Solyc02g064680,Molecular Function:nucleotide binding
GO:0000166,Solyc10g079300,Molecular Function:nucleotide binding
GO:0000166,Solyc11g012140,Molecular Function:nucleotide binding
GO:0000166,Solyc07g008320,Molecular Function:nucleotide binding
GO:0000166,Solyc02g093300,Molecular Function:nucleotide binding
GO:0000166,Solyc06g073330,Molecular Function:nucleotide binding
GO:0000166,Solyc03g097290,Molecular Function:nucleotide binding
GO:0000166,Solyc06g068320,Molecular Function:nucleotide binding
GO:0000166,Solyc01g106740,Molecular Function:nucleotide binding
GO:0000166,Solyc08g074410,Molecular Function:nucleotide binding
GO:0000166,Solyc01g109360,Molecular Function:nucleotide binding
GO:0000166,Solyc01g098880,Molecular Function:nucleotide binding
GO:0000166,Solyc06g062780,Molecular Function:nucleotide binding
GO:0000166,Solyc01g090200,Molecular Function:nucleotide binding
GO:0000166,Solyc06g050400,Molecular Function:nucleotide binding
GO:0000166,Solyc04g006940,Molecular Function:nucleotide binding
GO:0000166,Solyc12g019100,Molecular Function:nucleotide binding
GO:0000166,Solyc08g074550,Molecular Function:nucleotide binding
GO:0000166,Solyc03g013470,Molecular Function:nucleotide binding
GO:0000166,Solyc11g067130,Molecular Function:nucleotide binding
GO:0000166,Solyc11g039830,Molecular Function:nucleotide binding
GO:0000166,Solyc02g065300,Molecular Function:nucleotide binding
GO:0000166,Solyc01g096190,Molecular Function:nucleotide binding
GO:0000166,Solyc07g026740,Molecular Function:nucleotide binding
GO:0000166,Solyc07g008950,Molecular Function:nucleotide binding
GO:0000166,Solyc05g009220,Molecular Function:nucleotide binding
GO:0000166,Solyc02g069140,Molecular Function:nucleotide binding
GO:0000166,Solyc07g022780,Molecular Function:nucleotide binding
GO:0000166,Solyc11g017170,Molecular Function:nucleotide binding
GO:0000166,Solyc08g080890,Molecular Function:nucleotide binding
GO:0000166,Solyc01g005540,Molecular Function:nucleotide binding
GO:0000166,Solyc08g078200,Molecular Function:nucleotide binding
GO:0000166,Solyc09g082890,Molecular Function:nucleotide binding
GO:0000166,Solyc01g067530,Molecular Function:nucleotide binding
GO:0000166,Solyc07g017780,Molecular Function:nucleotide binding
GO:0000166,Solyc10g081250,Molecular Function:nucleotide binding
GO:0000166,Solyc02g092450,Molecular Function:nucleotide binding
GO:0000166,Solyc03g119280,Molecular Function:nucleotide binding
GO:0000166,Solyc02g088060,Molecular Function:nucleotide binding
GO:0000166,Solyc07g022770,Molecular Function:nucleotide binding
GO:0000166,Solyc12g019110,Molecular Function:nucleotide binding
GO:0000166,Solyc05g010120,Molecular Function:nucleotide binding
GO:0000166,Solyc07g008530,Molecular Function:nucleotide binding
GO:0000166,Solyc09g057950,Molecular Function:nucleotide binding
GO:0000166,Solyc01g102410,Molecular Function:nucleotide binding
GO:0000166,Solyc04g079870,Molecular Function:nucleotide binding
GO:0000166,Solyc05g054600,Molecular Function:nucleotide binding
GO:0000166,Solyc01g099220,Molecular Function:nucleotide binding
GO:0000166,Solyc06g071100,Molecular Function:nucleotide binding
GO:0000166,Solyc02g068490,Molecular Function:nucleotide binding
GO:0000166,Solyc10g074940,Molecular Function:nucleotide binding
GO:0000166,Solyc03g113400,Molecular Function:nucleotide binding
GO:0000166,Solyc02g081000,Molecular Function:nucleotide binding
GO:0000166,Solyc04g074630,Molecular Function:nucleotide binding
GO:0000166,Solyc02g092920,Molecular Function:nucleotide binding
GO:0000166,Solyc03g118170,Molecular Function:nucleotide binding
GO:0000166,Solyc05g005800,Molecular Function:nucleotide binding
GO:0000166,Solyc03g117150,Molecular Function:nucleotide binding
GO:0000166,Solyc08g061610,Molecular Function:nucleotide binding
GO:0000166,Solyc09g007540,Molecular Function:nucleotide binding
GO:0000166,Solyc12g008570,Molecular Function:nucleotide binding
GO:0000166,Solyc01g096830,Molecular Function:nucleotide binding
GO:0000166,Solyc08g080870,Molecular Function:nucleotide binding
GO:0000166,Solyc02g080990,Molecular Function:nucleotide binding
GO:0000166,Solyc07g065300,Molecular Function:nucleotide binding
GO:0000166,Solyc01g080810,Molecular Function:nucleotide binding
GO:0000166,Solyc02g086800,Molecular Function:nucleotide binding
GO:0000166,Solyc02g080980,Molecular Function:nucleotide binding
GO:0000175,Solyc02g086600,Molecular Function:3'-5'-RNA exonuclease activity
GO:0000213,Solyc06g075350,Molecular Function:tRNA-intron endonuclease activity
GO:0000287,Solyc10g045050,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g005710,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g015630,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g083370,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105950,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g047430,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g060180,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g059910,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g076650,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g074940,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g077240,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105880,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g077180,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g005720,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g005670,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g101180,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g082860,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g052120,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g006570,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g077920,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g059880,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g047950,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g101170,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g069420,Molecular Function:magnesium ion binding
GO:0000287,Solyc00g154480,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g085050,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g005410,Molecular Function:magnesium ion binding
GO:0000287,Solyc05g009030,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g072740,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g106780,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105890,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g051620,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g044330,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g052140,Molecular Function:magnesium ion binding
GO:0000287,Solyc11g017170,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g114500,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g005640,Molecular Function:magnesium ion binding
GO:0000287,Solyc09g009020,Molecular Function:magnesium ion binding
GO:0000287,Solyc11g006930,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105940,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g008690,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g051940,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g077120,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g106430,Molecular Function:magnesium ion binding
GO:0000287,Solyc09g008840,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g086800,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g051600,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g082130,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g045440,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g079840,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105920,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g101190,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g005130,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g080900,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g005420,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g049650,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105960,Molecular Function:magnesium ion binding
GO:0000287,Solyc05g010120,Molecular Function:magnesium ion binding
GO:0000287,Solyc00g203660,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g091100,Molecular Function:magnesium ion binding
GO:0000287,Solyc09g010380,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g101220,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g069430,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g062550,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g013680,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g061040,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105900,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g076690,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g097410,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g007330,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g062510,Molecular Function:magnesium ion binding
GO:0000287,Solyc09g092470,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g059930,Molecular Function:magnesium ion binding
GO:0000287,Solyc11g017190,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g062780,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g079890,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105870,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g061940,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g006550,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g077200,Molecular Function:magnesium ion binding
GO:0000287,Solyc09g082970,Molecular Function:magnesium ion binding
GO:0000287,Solyc11g007690,Molecular Function:magnesium ion binding
GO:0000287,Solyc05g026600,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g019240,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g055830,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g079900,Molecular Function:magnesium ion binding
GO:0000287,Solyc05g026590,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g074500,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g054380,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g066670,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g008740,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g044920,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g076510,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g008310,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g007810,Molecular Function:magnesium ion binding
GO:0000287,Solyc05g056260,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g085550,Molecular Function:magnesium ion binding
GO:0000287,Solyc08g077930,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g121810,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g060010,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g096930,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g051930,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g101210,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g011090,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g005110,Molecular Function:magnesium ion binding
GO:0000287,Solyc06g084240,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g005390,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g024410,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105860,Molecular Function:magnesium ion binding
GO:0000287,Solyc11g006420,Molecular Function:magnesium ion binding
GO:0000287,Solyc10g083720,Molecular Function:magnesium ion binding
GO:0000287,Solyc09g005110,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g103750,Molecular Function:magnesium ion binding
GO:0000287,Solyc05g006640,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g088200,Molecular Function:magnesium ion binding
GO:0000287,Solyc04g006940,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g021190,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g007730,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g011100,Molecular Function:magnesium ion binding
GO:0000287,Solyc01g105850,Molecular Function:magnesium ion binding
GO:0000287,Solyc07g021200,Molecular Function:magnesium ion binding
GO:0000287,Solyc12g062420,Molecular Function:magnesium ion binding
GO:0000287,Solyc03g097150,Molecular Function:magnesium ion binding
GO:0000287,Solyc02g077860,Molecular Function:magnesium ion binding
GO:0000287,Solyc09g009960,Molecular Function:magnesium ion binding
GO:0000339,Solyc10g005530,Molecular Function:RNA cap binding
GO:0000339,Solyc02g062620,Molecular Function:RNA cap binding
GO:0000774,Solyc10g081240,Molecular Function:adenyl-nucleotide exchange factor activity
GO:0000774,Solyc11g013390,Molecular Function:adenyl-nucleotide exchange factor activity
GO:0000774,Solyc11g013380,Molecular Function:adenyl-nucleotide exchange factor activity
GO:0000774,Solyc12g014470,Molecular Function:adenyl-nucleotide exchange factor activity
GO:0000774,Solyc07g064930,Molecular Function:adenyl-nucleotide exchange factor activity
GO:0000989,Solyc01g008910,"Molecular Function:obsolete transcription factor activity, transcription factor binding"
GO:0001671,Solyc10g078930,Molecular Function:ATPase activator activity
GO:0001735,Solyc12g088020,Molecular Function:prenylcysteine oxidase activity
GO:0001882,Solyc02g093300,Molecular Function:nucleoside binding
GO:0002161,Solyc06g060420,Molecular Function:aminoacyl-tRNA editing activity
GO:0002161,Solyc02g080990,Molecular Function:aminoacyl-tRNA editing activity
GO:0002161,Solyc08g007410,Molecular Function:aminoacyl-tRNA editing activity
GO:0003676,Solyc01g028970,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g005980,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g073330,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g018300,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g049270,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g088800,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g103460,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g074600,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g005680,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g006130,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g077310,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g095840,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g008600,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g053320,Molecular Function:nucleic acid binding
GO:0003676,Solyc12g006790,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g006710,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g100670,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g086890,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g018360,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g005960,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g006940,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g052120,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g096270,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g052000,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g081290,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g007110,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g053300,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g060200,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g014310,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g025590,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g103690,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g026240,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g082360,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g007100,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g105140,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g043680,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g114370,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g014820,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g098390,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g076870,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g045060,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g120200,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g082770,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g019940,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g074040,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g007850,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g071690,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g033310,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g077520,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g074610,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g094590,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g084630,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g098370,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g066420,Molecular Function:nucleic acid binding
GO:0003676,Solyc12g020110,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g009090,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g013930,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g075090,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g046190,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g094080,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g121250,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g048030,Molecular Function:nucleic acid binding
GO:0003676,Solyc12g098700,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g033790,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g092250,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g012240,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g043930,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g077800,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g076890,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g078620,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g063000,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g109660,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g062180,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g093340,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g076840,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g065080,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g008620,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g056250,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g005460,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g061840,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g090960,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g079510,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g065320,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g006340,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g050860,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g069480,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g056150,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g006430,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g090520,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g052130,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g005260,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g013970,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g054830,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g020560,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g007320,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g101250,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g118800,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g076910,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g005030,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g065510,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g076530,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g077940,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g069100,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g008700,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g085570,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g059310,Molecular Function:nucleic acid binding
GO:0003676,Solyc12g056890,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g069120,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g072340,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g122180,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g039270,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g079310,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g011130,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g083240,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g061800,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g005170,Molecular Function:nucleic acid binding
GO:0003676,Solyc12g088720,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g088790,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g008040,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g111760,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g044760,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g107870,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g081940,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g100280,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g110990,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g093350,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g005350,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g015040,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g052110,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g068050,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g008130,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g098280,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g081180,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g115050,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g006070,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g047940,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g080420,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g005980,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g008290,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g096680,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g065520,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g010000,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g044930,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g082850,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g021560,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g073810,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g069270,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g048960,Molecular Function:nucleic acid binding
GO:0003676,Solyc09g018480,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g005990,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g068190,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g052340,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g015090,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g032790,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g110820,Molecular Function:nucleic acid binding
GO:0003676,Solyc07g049500,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g067050,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g032140,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g121710,Molecular Function:nucleic acid binding
GO:0003676,Solyc04g017710,Molecular Function:nucleic acid binding
GO:0003676,Solyc11g006680,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g007770,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g064540,Molecular Function:nucleic acid binding
GO:0003676,Solyc08g042050,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g086400,Molecular Function:nucleic acid binding
GO:0003676,Solyc06g033800,Molecular Function:nucleic acid binding
GO:0003676,Solyc02g069280,Molecular Function:nucleic acid binding
GO:0003676,Solyc10g076610,Molecular Function:nucleic acid binding
GO:0003676,Solyc01g099810,Molecular Function:nucleic acid binding
GO:0003676,Solyc05g007090,Molecular Function:nucleic acid binding
GO:0003676,Solyc03g082380,Molecular Function:nucleic acid binding
