"gene","A5","A17","A29"
"Solyc01g010000",10.6926738502751,5.58450069663557,7.78357750226597
"Solyc01g016410",1.75104482665114,2.42348963941868,1.48359005798586
"Solyc01g057760",33.4208494876439,42.4915610566731,20.9157702951845
"Solyc01g103850",21.7939042291246,26.7355904645005,17.6793520537472
"Solyc01g109830",97.0524590809874,75.718969122942,65.4733611848713
"Solyc02g068230",51.1129984899469,26.2598322823437,38.8795091374333
"Solyc02g068560",14.5543330813161,17.4327073811552,8.3401444837414
"Solyc02g071270",20.3929612685912,19.3753792809398,11.3282656343907
"Solyc02g077780",15.0156134758012,18.7240132538312,12.7130625419428
"Solyc02g080260",99.2518072310053,82.9459182118588,52.22667667101
"Solyc03g007440",12.4919751910257,11.4641679927353,15.2774272544476
"Solyc03g034230",3.3388483522735,2.2998770479055,2.71340813236888
"Solyc03g098590",4.61555504758718,2.3405016567289,4.79338520239881
"Solyc03g098790",0,0,0
"Solyc03g117660",28.1117783016832,26.3599381191018,15.6661813894106
"Solyc03g123440",14.085136321703,18.3718113511129,7.97383080506309
"Solyc04g011580",8.8900395190212,8.82478906651739,6.16711051789308
"Solyc04g054410",20.9705516235018,23.9731962710094,12.2080253451213
"Solyc04g072860",11.5634219154712,11.8769670183556,5.82493891734897
"Solyc04g081100",21.7454423400213,19.1696505661805,11.0770896697883
"Solyc05g008390",6.50400534035285,7.25943978591226,5.7758438668267
"Solyc05g015420",3.71810429751432,2.09939092764996,2.28323367235918
"Solyc06g009400",15.566231358302,17.9101569959232,17.2474087832029
"Solyc06g053750",19.6498910109844,26.2354947938606,16.9359975203718
"Solyc06g065710",88.5029503060712,82.4517717521364,62.5954326418442
"Solyc06g069500",23.1804981813818,23.6352368993997,14.625663948641
"Solyc06g071490",31.0707438981827,33.7923662028597,18.4253788143429
"Solyc06g071500",2.03833464825146,1.8200683262929,1.08469161727122
"Solyc06g073970",8.16983060903869,6.0201450900499,4.46423851945606
"Solyc07g061780",14.0159120297962,14.6375183791577,8.11846839861106
"Solyc08g062490",0,0,0
"Solyc08g065940",12.4900184279945,13.583268543516,8.62476156360109
"Solyc08g076160",1.02412200981679,1.93976002515783,0.544658608719582
"Solyc08g076350",9.68660742071008,12.9259859342719,12.5385852737071
"Solyc08g076690",11.6377501115544,12.7469944510372,8.92113238420005
"Solyc08g080580",12.8731312672854,13.4638731667939,8.44244023364381
"Solyc09g014160",12.7352252129834,11.2946936010327,7.21245808114011
"Solyc09g064280",14.7731662302167,15.4058336898611,13.2476141348693
"Solyc09g066460",24.2597213754002,19.3461372305027,18.8591397078322
"Solyc09g074510",23.3899812019839,32.3422654861316,21.1565437046777
"Solyc09g091960",2.05717950578734,2.30789404850822,0.574604075089881
"Solyc10g084440",5.05206869873367,2.64443183096671,2.42486575428466
"Solyc10g085740",0.813642128143058,0.871820101360337,0.443164078925577
"Solyc10g085750",287.242836172325,310.451453033527,184.537885342648
"Solyc11g066040",2.90803538932094,2.32933962573547,1.65637765510068
"Solyc11g072050",8.171542524372,9.16626323296257,6.30525774643992
"Solyc12g005270",233.360515244411,285.010336456931,201.179831528493
"Solyc12g006620",21.9071553857737,29.0696096069308,15.0368034002109
"Solyc12g014170",17.0700264029421,16.4340779909205,9.59613664286962
"Solyc12g042990",15.5297630492944,14.2327042785932,9.52237890031907
"Solyc12g098450",43.7915917450683,30.7014599851035,32.9205058951261
