"gene","A9","A21","A33"
"Solyc01g006400",0.912174817225268,0.380871240585986,0.391653456531168
"Solyc01g006880",42.801113848643,57.3687594878275,49.2046425189506
"Solyc01g007070",2.74759091278991,2.65675342465459,1.22938397013711
"Solyc01g007350",227.326995521354,94.9185541717504,158.470829193953
"Solyc01g007570",0,0,0
"Solyc01g010000",5.69775575907085,5.17022319940855,3.23618451115985
"Solyc01g015000",3.89501082668987,4.58329467184465,4.75105317450088
"Solyc01g016410",3.27089202188999,5.00769350546405,4.11287882126905
"Solyc01g057760",31.6623968978937,45.6832297897247,28.9712558154554
"Solyc01g065490",13.950331663793,14.2973554400963,14.8926870627809
"Solyc01g066940",4.0207495806498,3.82257034487593,5.86961786344084
"Solyc01g067040",4.17866789732343,3.27144204432424,2.91551384012542
"Solyc01g067290",1.41372509652584,0.826405322390862,0.323733454119224
"Solyc01g067720",15.5424195548113,12.7238949551013,23.980223607481
"Solyc01g067930",17.508137501522,11.5476092394379,22.5041202432988
"Solyc01g068060",32.9553679725759,35.396427926709,40.7271968835612
"Solyc01g068600",5.27135062078503,6.05277736747394,3.3596142969601
"Solyc01g073640",5.06689271259718,7.79696613281596,1.83331398228674
"Solyc01g073680",123.125390064524,79.2837232507926,120.770984061067
"Solyc01g080020",21.9289478614509,7.0223823033259,17.7337851572992
"Solyc01g088530",7.72352285479187,11.5283637223046,9.97467980504906
"Solyc01g088590",2.0024167431181,0.616068501810156,0.181002571009636
"Solyc01g090180",0.962667252661513,0.459375942754993,0.295237859700381
"Solyc01g094010",28.2641497101303,23.6029356674223,124.259196933549
"Solyc01g094700",98.313158094325,128.632794724558,221.974723100443
"Solyc01g096230",19.9214676502509,18.6640503042768,43.0857399211506
"Solyc01g096450",2.17698043593194,1.74803967167128,0.754960723666986
"Solyc01g101240",32.7394582198438,33.9734370265315,15.7894124357234
"Solyc01g103140",9.94093475174697,11.0686857533134,12.9458867238956
"Solyc01g103590",23.2770238010208,4.42594392483272,8.97947253741281
"Solyc01g103850",35.8844324190007,30.9014266562256,30.8148432233904
"Solyc01g104910",7.55005619117581,11.1548764752064,4.29165565528323
"Solyc01g104950",2.0578956687821,1.95392857049982,0.859375023016266
"Solyc01g105030",0.0637305846709712,0.319322301671154,0.0820905268435207
"Solyc01g105050",0.212256765192674,0,0.121513397344471
"Solyc01g107210",11.2057791600547,17.8596377852467,13.8766053577444
"Solyc01g108780",0.228699190665346,0.318305010636319,0.163658008747394
"Solyc01g109030",0.933197846967793,0.467579084589903,1.28217584784166
"Solyc01g109830",45.4567489141825,37.4906618075635,34.5779480609501
"Solyc01g109880",185.245067978332,88.1197368031692,267.2124539303
"Solyc01g111350",0.587123797956686,0.490297616383537,0.582955374887329
"Solyc01g111620",10.8930491681084,13.1880979221683,10.6408320931636
"Solyc02g032120",57.4994335596515,70.2322957843037,73.0074870872665
"Solyc02g038760",53.0949062908469,81.8820124589002,45.3461067892895
"Solyc02g063150",0.527440824875532,0.440457327943157,0.528414118266529
"Solyc02g065780",0,0.217453732352235,0
"Solyc02g068230",29.7310890108608,21.2004923542848,19.2310043725957
"Solyc02g068560",21.9174941846759,24.5362519904729,19.3682656353257
"Solyc02g069490",1.12692014873834,0.551663391767438,0.984398726256379
"Solyc02g069800",57.3579687773788,102.075111827557,245.143785908302
"Solyc02g070940",1.04452671292185,1.42734667927444,1.63083770120211
"Solyc02g070990",0.0949569739019859,0,0
"Solyc02g071270",57.2189672951417,71.1391679589115,42.536208952144
"Solyc02g077780",22.8159695138649,24.5884254616344,23.5111598929611
"Solyc02g080260",75.7158107779129,103.315772234338,77.7786884191383
"Solyc02g080330",186.026836350518,127.036066110168,587.165109717979
"Solyc02g080530",43.6914601218788,44.0758604150132,18.61841619514
"Solyc02g080570",22.9513700860259,25.3387793074758,23.2937531221617
"Solyc02g082900",8.94641724309846,7.34853322620003,6.59100426557442
"Solyc02g084440",1.79254261701426,1.63300738360001,4.59457834507488
"Solyc02g084990",1.09692624744911,0.769461354026929,0.584013651597245
"Solyc02g087970",0.832699617294338,0,0.47670640496677
"Solyc02g088510",12.3267798635997,16.3565572391772,15.1636168352341
"Solyc02g089630",16.6014412669092,2.53246014208877,27.3102139863389
"Solyc02g090030",1.05081816111566,1.07252603583899,1.07782289828677
"Solyc02g090890",0.569741843411916,0.300494037741988,0.28325075862984
"Solyc02g091560",3.91349916618298,5.99750228781019,2.93592436441438
"Solyc02g091840",8.23273722877867,20.7510604778211,9.05915036520574
"Solyc02g091890",19.8112671892095,21.3367053736526,21.8015157080213
"Solyc02g093490",19.7107614807371,27.2754466010777,25.8037889378133
"Solyc03g006050",4.24574002398224,3.90611334040125,2.59540153815241
"Solyc03g006350",18.08949820094,14.3278728696613,13.8589628017987
"Solyc03g007270",18.0013668492733,20.9304169909209,24.920102920748
"Solyc03g007440",27.8564308836419,20.0405094008244,22.2975537367973
"Solyc03g034230",1.61224819518691,2.26755784508848,6.44874865464705
"Solyc03g078630",1.59680520481156,0.545508932021554,1.83867578180071
"Solyc03g096840",14.8256736209579,11.4349345152562,31.7395140160178
"Solyc03g098590",4.81517604783248,7.95749751807763,6.26765290704135
"Solyc03g098790",0.114292104334517,0,0
