"gene","A1","A10","A13","A22","A25","A34"
"Solyc01g006400",3.03015533702034,0.19253174050486,0.458938144296714,0.270264457284121,0.550032860221256,0.32560941577577
"Solyc01g006880",24.5007899520224,36.8725653139271,33.9657050031391,36.939289148447,41.2056979248895,26.6973749260101
"Solyc01g007070",2.34004482606526,1.9371730491204,4.37397726904431,6.10339925931885,4.44363570196917,1.61398290627632
"Solyc01g007350",74.9575181669836,156.003863413033,21.2515540819525,44.301136227383,87.0324103996355,73.8476248232674
"Solyc01g007570",0,0,0,0,0,0
"Solyc01g010000",11.5185322818295,17.6762908393252,12.7148546749863,13.4222346303261,10.1123004019399,9.26717684386329
"Solyc01g015000",2.5378181340891,3.05179302852427,6.4920887810351,3.80963168767215,3.21338706855196,2.4331315747777
"Solyc01g016410",3.42340276971197,2.37798795492351,4.00123255337148,3.10925647665086,3.15570754254793,2.72434352911669
"Solyc01g057760",25.9500237814149,30.5766647405554,43.6364502758244,35.4434923268282,36.8117977340138,26.9818037874413
"Solyc01g065490",17.4516939737997,13.0538668254658,17.7345762602278,16.5378383475084,19.0032901117363,11.2496009576789
"Solyc01g066940",3.38909786411072,3.0464546150633,1.84536107807105,2.05268613107874,2.87206954318797,1.64869115884504
"Solyc01g067040",4.92019334553877,3.67494525204583,5.02410128567644,3.96572504821478,6.20475522590606,3.35613368284095
"Solyc01g067290",2.01145585442618,1.57816958603714,2.5382959480619,1.31943007201161,2.30733311899034,1.2559991726276
"Solyc01g067720",8.70052727348296,25.9501798128442,7.74889978586446,20.2921897288887,17.1644652561191,22.537667735998
"Solyc01g067930",12.1486605247462,15.65258966128,14.577896117672,13.2411188585556,21.7936456372685,24.3817720183089
"Solyc01g068060",19.4066642092277,24.5590439998307,14.7326752735842,23.1016664396654,18.8520418578094,39.3672187025723
"Solyc01g068600",2.15138321821234,3.89416372534178,3.92459604277263,2.86131477935271,4.45000498391179,2.81268727761522
"Solyc01g073640",5.9119574023405,0.50469064058712,2.40606338910779,1.62354113544128,1.15345733993206,1.09062437548035
"Solyc01g073680",45.1455341609786,181.479341022304,24.4567812909869,222.71119625711,23.9288259496213,145.209054186102
"Solyc01g080020",5.26850975481829,6.91009126206418,3.3495019567992,4.64924048264381,16.6687610046512,6.7331874714098
"Solyc01g088530",6.08279747951672,6.52933952610477,10.6083783884897,11.2571599402339,7.70090148199021,5.36924525923025
"Solyc01g088590",2.01425342863261,4.04852209275797,0.349338173487411,0.546449172151308,5.3381492331348,3.95010866356627
"Solyc01g090180",0.219033305382161,0.135459415733305,0.48434216135851,0.249571568370012,0.232191730104291,0
"Solyc01g094010",26.9912520145426,12.2973591326583,27.4691787097496,31.7374428000474,16.5411369467774,11.4096171980284
"Solyc01g094700",87.7880358386094,62.5771743061363,102.186554575049,119.088263166244,106.439924538341,111.373226400207
"Solyc01g096230",12.6915107034299,11.9193984749055,16.0991576941982,18.2256382063758,23.0023682390824,16.6612622456952
"Solyc01g096450",3.65395958527805,1.36080583219816,3.01825286825387,2.17070140760658,2.1911972054759,1.42965320188177
"Solyc01g101240",9.87989630992691,20.5327323806152,8.41078153592537,23.9268361810824,30.3701116622488,32.2745810690088
"Solyc01g103140",3.29742094531158,8.46995856656377,5.18551613024096,7.09969199090695,9.47857494540301,8.3026674617027
"Solyc01g103590",1.00382674020512,5.14989043387591,0.148377922222028,1.03980290489132,4.29280372089317,4.11612772333935
"Solyc01g103850",23.1989994034596,25.4210765740624,31.7141540252669,32.079455872133,33.974109784346,23.8026981616643
"Solyc01g104910",0.856836378488924,1.08389389692853,0.962547153693328,1.56905197752732,1.75469135610076,1.45118823323864
"Solyc01g104950",0.808174227224803,0.416507466903185,0.140164144384737,0.321567448106004,0.690139816840859,0.868756124147268
"Solyc01g105030",0.609019434477227,0.502191004669812,0.554526606548194,0.892196617239138,0.322803136974258,0.265407730969456
"Solyc01g105050",0.49582105095099,0.139380276506164,0.293153766033437,0.476905734089475,0.179184374352191,0
"Solyc01g107210",11.2743098206611,11.575978131539,16.7883531351789,14.277499799373,14.0166128579142,12.91872728798
"Solyc01g108780",0.728495078061794,0.750886700895883,0.821243437521838,1.34391312499103,1.48016388109239,0.952423919887375
"Solyc01g109030",9.15559216497432,3.03332334517078,7.69452820208624,4.69347347455033,18.5131441949225,2.72042924243693
"Solyc01g109830",69.1059079849431,100.028737549162,90.2477884538949,95.5107380362073,99.4583733775834,68.3374310110423
"Solyc01g109880",56.0438379086259,57.6275856719183,19.772662481541,58.1852978608978,107.586632122667,49.3756642186376
"Solyc01g111350",0.841597025774439,0.433732521466639,0.228063692558216,0.665927041994561,0.278798738398832,0.366763923048155
"Solyc01g111620",5.39418669812217,6.04414300747492,6.85880438360264,5.79603166180451,8.19186416529902,5.15054274650959
"Solyc02g032120",37.4322620925971,46.887399795969,43.3522758449742,59.7083900175648,55.8345692716196,50.8139333549311
"Solyc02g038760",55.4812530265791,50.0240377005063,124.367549236621,91.6260834369028,60.2174132152725,36.628207402511
"Solyc02g063150",2.12812962788477,0.0865871671334696,1.05627178877407,1.959926804571,0.371048849441601,0.2928721968656
"Solyc02g065780",2.32250572882198,0,0,0,0,0.216886455067136
"Solyc02g068230",44.523639396827,79.7724813247562,40.1958626546394,39.4398471801415,46.0412537945333,54.6719639855859
"Solyc02g068560",18.0998809239182,24.836209050473,29.5989555260044,25.9012020774502,26.6650600631841,11.9033666916538
"Solyc02g069490",4.43139197467428,1.03345114249455,5.28109744422327,2.86109577324637,2.32912119831024,1.06808237333831
"Solyc02g069800",11.6856006780949,2.59160201628649,17.9098628936053,17.6959541139547,7.10764684930356,2.88020048365941
"Solyc02g070940",4.05315916530989,0.0935315013396627,1.1803296369241,1.28011539150333,0.641291445049945,0.47454104078599
"Solyc02g070990",0.483959303320584,0,0.393443212308033,0.246176036827563,0.0801614306312432,0
"Solyc02g071270",32.790525626872,35.7641078247535,66.8538891940231,43.8765820959458,39.1507292843124,14.6124691478192
"Solyc02g077780",13.0501487522331,16.272754497692,18.2998306908712,18.8763240251003,22.438294361186,14.4537900392016
"Solyc02g080260",72.2980151657257,60.4592500709412,78.578720767931,63.0931681722919,68.693217239063,58.7268902244109
"Solyc02g080330",179.719665208253,143.985251824084,173.80419058452,414.859004195459,211.755012727682,165.761238860492
"Solyc02g080530",20.7889194665549,89.9001272840374,15.1766170671381,153.468275832611,35.0349471141249,79.2116660284829
"Solyc02g080570",12.8602691498824,15.5933720363674,18.7871432794019,14.1397926248075,19.1464038070317,12.7040736728617
"Solyc02g082900",0.404886597794172,0.433382737175134,0.546911448541218,1.08997219712271,0.536512697657108,1.95449677701791
"Solyc02g084440",0.93435368721732,0.856064666024955,0.427626235484903,1.97152593794805,0.641981005743547,0.633401733292841
"Solyc02g084990",0.614967394983799,0.907585929038834,0.109079681559401,1.63801857231783,0.22224257664296,3.28908874244835
"Solyc02g087970",1.76831283905598,1.09359909258682,0,0,0,2.31186660895739
"Solyc02g088510",9.73207383458892,9.16216664919486,12.6589764573265,19.8801153764304,8.81007723237028,7.24361798285601
"Solyc02g089630",13.1771515388986,4.44229041355048,8.60229568739081,3.08431165114669,33.9701028226078,1.52198873573793
"Solyc02g090030",0.706643967348487,1.09254593475498,0.314451454890873,1.1502376179906,0.394260842180167,0.875232089092188
"Solyc02g090890",0.152829253680184,0.265826372228515,0.285764017360571,0.108835721544817,0.177198951921695,0.17483090976326
"Solyc02g091560",6.13710934925943,3.43115163654547,6.61078379963063,4.77184723735716,4.79221592336699,2.93719897321907
"Solyc02g091840",0.604123260032435,5.00984089428214,0.928687118198757,4.80505377002332,1.36452264598405,7.03659604733174
"Solyc02g091890",10.2870861669241,14.9787277511274,14.6975030236825,11.9029115952917,15.8485013828502,16.095814814302
"Solyc02g093490",10.6754928405827,10.3508662239688,10.3557556750822,12.3406164956128,11.4606809391694,11.8752650408986
"Solyc03g006050",0.595986919829978,1.63027272135629,0.327981435673306,0.783555180466534,1.09348413066209,0.779184671907861
