"gene","A1","A3","A5","A9","A10","A11","A13","A15","A17","A21","A22","A23","A25","A27","A29","A33","A34","A35"
"Solyc01g101240",9.87989630992691,6.97525845628493,6.94547123130171,32.7394582198438,20.5327323806152,12.7385343696652,8.41078153592537,18.0733327941965,18.0145933118444,33.9734370265315,23.9268361810824,19.3227246516897,30.3701116622488,28.8290872957077,14.4113124101855,15.7894124357234,32.2745810690088,6.84261200702818
"Solyc01g103140",3.29742094531158,5.47651619056034,12.1917524406812,9.94093475174697,8.46995856656377,10.5748802655863,5.18551613024096,7.95356141848721,10.3639308092052,11.0686857533134,7.09969199090695,11.4447969733962,9.47857494540301,16.1685779050401,7.7322815770613,12.9458867238956,8.3026674617027,9.48731405847684
"Solyc01g103590",1.00382674020512,1.46151000147375,0.80518271093174,23.2770238010208,5.14989043387591,1.08542426599747,0.148377922222028,1.51767273081537,0.503274222028191,4.42594392483272,1.03980290489132,0.410585923506411,4.29280372089317,3.21051593473323,1.12075553293497,8.97947253741281,4.11612772333935,1.57816656534597
"Solyc01g103850",23.1989994034596,20.0398857122762,21.7939042291246,35.8844324190007,25.4210765740624,23.5390879498378,31.7141540252669,24.7516302937195,26.7355904645005,30.9014266562256,32.079455872133,26.3477393090537,33.974109784346,28.1508138838062,17.6793520537472,30.8148432233904,23.8026981616643,24.921437192414
"Solyc01g104910",0.856836378488924,1.99600171883402,1.03091969523894,7.55005619117581,1.08389389692853,1.9641494244951,0.962547153693328,3.27670090955624,1.90242470282725,11.1548764752064,1.56905197752732,3.89014842152044,1.75469135610076,12.0613659987901,1.83010020061346,4.29165565528323,1.45118823323864,1.72126328721836
"Solyc01g104950",0.808174227224803,0.325976176667992,1.26768349429432,2.0578956687821,0.416507466903185,2.28992215831835,0.140164144384737,0.386525631154352,0.141492380661625,1.95392857049982,0.321567448106004,3.61999922558152,0.690139816840859,1.79573148088168,0.383591923474767,0.859375023016266,0.868756124147268,1.89801406327467
"Solyc01g105030",0.609019434477227,0.173398102782084,0.21494112064738,0.0637305846709712,0.502191004669812,1.04310276139558,0.554526606548194,0.15887772712637,0.57577521832902,0.319322301671154,0.892196617239138,0.365348954642374,0.322803136974258,0.0751787406256419,0.390237839053893,0.0820905268435207,0.265407730969456,0.741152796387829
"Solyc01g105050",0.49582105095099,0.09625132782815,0.31816370052877,0.212256765192674,0.139380276506164,0.300229770830149,0.293153766033437,0,0.142047252742651,0,0.476905734089475,0,0.179184374352191,0.0417308695629731,0.722055385364268,0.121513397344471,0,0.129917540159978
"Solyc01g107210",11.2743098206611,14.6401394106149,9.1410382030413,11.2057791600547,11.575978131539,10.686447226104,16.7883531351789,16.778361883675,9.67118921727701,17.8596377852467,14.277499799373,8.42163931650165,14.0166128579142,15.1934607852416,8.22830617597524,13.8766053577444,12.91872728798,8.61532528263758
"Solyc01g108780",0.728495078061794,0.31112224981071,0.599917822651959,0.228699190665346,0.750886700895883,0.693186442711462,0.821243437521838,0.760183571642874,0.994830935581451,0.318305010636319,1.34391312499103,0.742937466819548,1.48016388109239,0.539562510687454,0.726123303028292,0.163658008747394,0.952423919887375,1.16651312467586
"Solyc01g109030",9.15559216497432,0.317380455985064,6.08488077261272,0.933197846967793,3.03332334517078,0,7.69452820208624,0.232642386149328,9.74248226569421,0.467579084589903,4.69347347455033,0,18.5131441949225,0.935706825287008,8.57129539350515,1.28217584784166,2.72042924243693,0
"Solyc01g109830",69.1059079849431,86.0514065080051,97.0524590809874,45.4567489141825,100.028737549162,74.8805950343086,90.2477884538949,90.6250979186702,75.718969122942,37.4906618075635,95.5107380362073,57.9447821245481,99.4583733775834,66.6069696115161,65.4733611848713,34.5779480609501,68.3374310110423,77.5127197825708
"Solyc01g109880",56.0438379086259,74.2692705065193,35.8187214224124,185.245067978332,57.6275856719183,135.070720703161,19.772662481541,122.305404480991,27.4546287361409,88.1197368031692,58.1852978608978,74.7976026033644,107.586632122667,139.818715589245,55.0556820309117,267.2124539303,49.3756642186376,62.3872487595014
"Solyc01g111350",0.841597025774439,0.399361441564934,0.371280860701793,0.587123797956686,0.433732521466639,1.82405942122763,0.228063692558216,0.365918871773858,0.47886777238158,0.490297616383537,0.665927041994561,0.315544726685072,0.278798738398832,0.303008551199621,0.174761879711894,0.582955374887329,0.366763923048155,0.988254102098271
"Solyc01g111620",5.39418669812217,5.56517564402987,4.49204004305873,10.8930491681084,6.04414300747492,5.39226238118104,6.85880438360264,7.17438158315874,6.58954797892601,13.1880979221683,5.79603166180451,12.3257224102663,8.19186416529902,8.78163671532236,4.36904699279735,10.6408320931636,5.15054274650959,6.55092681315142
"Solyc02g032120",37.4322620925971,30.2416417125959,62.5224653263345,57.4994335596515,46.887399795969,60.4744092294468,43.3522758449742,46.0840932939176,87.5261892880047,70.2322957843037,59.7083900175648,92.7340230088845,55.8345692716196,77.4959551531291,45.4266150702392,73.0074870872665,50.8139333549311,64.2019802071426
"Solyc02g038760",55.4812530265791,108.266909620217,56.2515482238943,53.0949062908469,50.0240377005063,59.2993812781697,124.367549236621,73.4473097950771,71.4316470976916,81.8820124589002,91.6260834369028,77.4839742846482,60.2174132152725,66.6151491758604,37.7727904367391,45.3461067892895,36.628207402511,92.6551513318697
"Solyc02g063150",2.12812962788477,0.179382550064876,0.296479109570458,0.527440824875532,0.0865871671334696,2.8776083139196,1.05627178877407,0.109574024102816,0.882439719764378,0.440457327943157,1.959926804571,1.46143820243894,0.371048849441601,0.0518489110231371,0.956932798422436,0.528414118266529,0.2928721968656,0.591863318106998
"Solyc02g065780",2.32250572882198,0.1771222888384,0,0,0,0.157852766106573,0,0,0,0.217453732352235,0,0,0,0.153586808597746,0,0,0.216886455067136,0.159383374010694
"Solyc02g068230",44.523639396827,49.3758276574327,51.1129984899469,29.7310890108608,79.7724813247562,33.9978662654834,40.1958626546394,45.8427008202483,26.2598322823437,21.2004923542848,39.4398471801415,24.2378546874605,46.0412537945333,41.6762207299657,38.8795091374333,19.2310043725957,54.6719639855859,45.2579749900991
"Solyc02g068560",18.0998809239182,28.4956475476879,14.5543330813161,21.9174941846759,24.836209050473,20.4905616390145,29.5989555260044,31.6061387617464,17.4327073811552,24.5362519904729,25.9012020774502,18.1309197731875,26.6650600631841,26.4571317904595,8.3401444837414,19.3682656353257,11.9033666916538,30.8976754043014
"Solyc02g069490",4.43139197467428,1.85024667878882,1.87851191031429,1.12692014873834,1.03345114249455,9.02213555942355,5.28109744422327,2.03436818903505,1.01421738458253,0.551663391767438,2.86109577324637,3.87618378616114,2.32912119831024,1.51271192098888,1.21616343984123,0.984398726256379,1.06808237333831,2.71147899970809
"Solyc02g069800",11.6856006780949,25.106557293174,10.3104924202604,57.3579687773788,2.59160201628649,93.3741393511303,17.9098628936053,24.7376403938785,19.1675011669614,102.075111827557,17.6959541139547,170.139963602332,7.10764684930356,34.0967286122967,9.56422529197087,245.143785908302,2.88020048365941,70.6751418470279
"Solyc02g070940",4.05315916530989,0.32294853416024,0.960770648307272,1.04452671292185,0.0935315013396627,5.06553087024703,1.1803296369241,0.591809578800922,1.62046010694576,1.42734667927444,1.28011539150333,0.598796864381906,0.641291445049945,1.17615161320906,1.22749415511926,1.63083770120211,0.47454104078599,1.51114612501869
"Solyc02g070990",0.483959303320584,0.064589706832048,0.213504588512727,0.0949569739019859,0,1.09369416516697,0.393443212308033,0.118361915760184,0.381284731046062,0,0.246176036827563,0,0.0801614306312432,0.168021659029865,0.193814866597777,0,0,0.174363014425233
"Solyc02g071270",32.790525626872,89.2675448683172,20.3929612685912,57.2189672951417,35.7641078247535,23.3648154435907,66.8538891940231,79.6759935670762,19.3753792809398,71.1391679589115,43.8765820959458,19.5514109117493,39.1507292843124,36.2082712434382,11.3282656343907,42.536208952144,14.6124691478192,61.129726352137
"Solyc02g077780",13.0501487522331,15.2928552022341,15.0156134758012,22.8159695138649,16.272754497692,15.4059442711828,18.2998306908712,18.7244908827511,18.7240132538312,24.5884254616344,18.8763240251003,17.1468622658754,22.438294361186,18.3489991455015,12.7130625419428,23.5111598929611,14.4537900392016,19.4288683212166
"Solyc02g080260",72.2980151657257,69.3748551600034,99.2518072310053,75.7158107779129,60.4592500709412,97.6031333179815,78.578720767931,88.8199595960305,82.9459182118588,103.315772234338,63.0931681722919,90.980359683691,68.693217239063,103.420516377603,52.22667667101,77.7786884191383,58.7268902244109,101.315516398526
"Solyc02g080330",179.719665208253,115.514093203059,104.790061788899,186.026836350518,143.985251824084,524.771110526792,173.80419058452,131.169211491074,184.132610001633,127.036066110168,414.859004195459,509.517520285336,211.755012727682,174.931537553687,115.421539306408,587.165109717979,165.761238860492,329.164545193775
"Solyc02g080530",20.7889194665549,7.74628460896724,9.41749610905813,43.6914601218788,89.9001272840374,21.1089295808816,15.1766170671381,27.1620071481919,22.9737825192646,44.0758604150132,153.468275832611,23.7287810509217,35.0349471141249,51.4107427692884,19.1840307624491,18.61841619514,79.2116660284829,6.19971382938275
"Solyc02g080570",12.8602691498824,21.8684141632393,9.04097477065998,22.9513700860259,15.5933720363674,15.7645332588508,18.7871432794019,22.6614656878814,11.8099603630436,25.3387793074758,14.1397926248075,19.3837878876118,19.1464038070317,24.72919776306,7.61087360953742,23.2937531221617,12.7040736728617,15.297953021876
"Solyc02g082900",0.404886597794172,0.897838595744069,0.604562347730555,8.94641724309846,0.433382737175134,4.29715965539798,0.546911448541218,1.27968321568334,0.245375173689321,7.34853322620003,1.08997219712271,11.6587329897438,0.536512697657108,3.63317027357739,0.665222638903339,6.59100426557442,1.95449677701791,1.28668655419085
"Solyc02g084440",0.93435368721732,0.147792361439353,0.793869749545173,1.79254261701426,0.856064666024955,3.22698579485825,0.427626235484903,0.270832426599648,1.52677885851133,1.63300738360001,1.97152593794805,1.33901046623661,0.641981005743547,1.02523323416646,0.776093078720562,4.59457834507488,0.633401733292841,1.29666086856442
"Solyc02g084990",0.614967394983799,1.31318690578279,0.443946136276319,1.09692624744911,0.907585929038834,2.71302015262033,0.109079681559401,1.42198785650973,0.396408068670066,0.769461354026929,1.63801857231783,0.427608478296833,0.22224257664296,1.31985050746911,0.417930841465039,0.584013651597245,3.28908874244835,1.15481422061136
"Solyc02g087970",1.76831283905598,0.377601363018127,6.55294852435216,0.832699617294338,1.09359909258682,5.55260114623232,0,0,1.95041804727409,0,0,5.25098788765671,0,0.982280468174597,3.77690509267463,0.47670640496677,2.31186660895739,2.54838251852264
"Solyc02g088510",9.73207383458892,11.7282531136229,5.78124400751229,12.3267798635997,9.16216664919486,13.7530404003032,12.6589764573265,10.5575993842138,7.51553301449626,16.3565572391772,19.8801153764304,20.2459836927733,8.81007723237028,15.8346160301299,4.52776287157761,15.1636168352341,7.24361798285601,14.8584434627874
"Solyc02g089630",13.1771515388986,6.53207734983974,9.26625250544616,16.6014412669092,4.44229041355048,16.4744347362606,8.60229568739081,13.0847913646431,17.4456838471673,2.53246014208877,3.08431165114669,5.17089679015852,33.9701028226078,9.67715098482321,17.1143797697335,27.3102139863389,1.52198873573793,14.4686411477497
"Solyc02g090030",0.706643967348487,0.0794184684930267,0.262521820698238,1.05081816111566,1.09254593475498,3.36197204854871,0.314451454890873,0.727679574550286,0.937643190677219,1.07252603583899,1.1502376179906,1.67334324757235,0.394260842180167,0.723088588090005,0.397186090254305,1.07782289828677,0.875232089092188,1.50075777901287
"Solyc02g090890",0.152829253680184,0.611902485777297,0.033711250817799,0.569741843411916,0.265826372228515,0.145421938858766,0.285764017360571,0.411151917903798,0.0903042784056463,0.300494037741988,0.108835721544817,0.103142043625591,0.177198951921695,0.229924375514552,0.122409389430175,0.28325075862984,0.17483090976326,0.0367080030368912
"Solyc02g091560",6.13710934925943,5.00214654647424,4.97979459370462,3.91349916618298,3.43115163654547,5.08362951913593,6.61078379963063,7.50476346692837,5.13728158762715,5.99750228781019,4.77184723735716,5.1526436196132,4.79221592336699,6.54426243808263,3.33555165420601,2.93592436441438,2.93719897321907,4.6591143275646
