"gene","A5","A9","A17","A21","A29","A33"
"Solyc06g043170",16.8493303352174,21.5091603868738,14.3543992251415,18.7863541879606,13.0464262313938,16.9804778711939
"Solyc06g043180",0.0916003557167507,0,0,0,0.110870439817223,0
"Solyc06g043210",0,0,0,0,0,0
"Solyc06g043230",0,0,0,0,0,0
"Solyc06g043240",0,0,0,0,0,0
"Solyc06g043250",0.0348989474873323,0.0310428779900798,0.0623238868035145,0,0.105601709371177,0.0533145631118099
"Solyc06g043260",2.27168882177542,0,0,0,0,0
"Solyc06g043270",2.11460395643988,0,0.539477332224747,0,2.74227417633025,0
"Solyc06g043280",0.546079043696014,1.94296577368679,0.975209023637044,2.02817423443911,0,2.50270862607554
"Solyc06g043320",0,0,0,0,0,0
"Solyc06g043340",0,0,0.117932254021224,0,0,0
"Solyc06g043350",1.07155133102614,0,0.956808853379741,0,0,0
"Solyc06g043360",0,0,0,0,0.193088968221006,0
"Solyc06g043370",0.833737261877852,0.392620026807175,0.262750617767494,0,0.563926503042698,0.112384152466259
"Solyc06g048370",0,0,0,0,0,0
"Solyc06g048380",4.49204004305873,1.4270370089225,1.28925938718118,0.357508678612996,4.66031679231717,0.857802203287662
"Solyc06g048390",0,0,0,0,0,0
"Solyc06g048400",0.182026347898671,0,0.325069674545681,0,0.440638927478707,0
"Solyc06g048410",12.7994407495555,62.656296278025,29.8210186213071,55.2825808045087,8.97719605982739,232.343500021367
"Solyc06g048420",0,0,0,0,0,0
"Solyc06g048430",2.59936654364039,5.88548855718717,5.16955463015365,4.12498571065397,2.35964895838459,3.15875846009534
"Solyc06g048440",6.30255130431594,0.184818695545817,2.90659860215724,0.154339112474391,4.44293006389506,54.5956730527308
"Solyc06g048450",27.816067775779,21.9241177591225,25.1853676750752,25.9096785066384,18.342804426529,19.3227418435174
"Solyc06g048460",29.7887424745371,25.2585550579283,28.1457456008548,30.5293595289256,20.7822395592798,19.7702006777546
"Solyc06g048470",0.880752415105345,6.96387503033059,1.04858776119962,10.7403533439603,0.444182261760558,3.70015623407148
"Solyc06g048480",18.4023335987268,28.9860311441468,20.8628454716915,28.3526943367397,15.366320035056,20.9425685904321
"Solyc06g048490",0.722810079655814,0.275547873359217,0.829814223749339,0.30680744782788,0.0624906115333439,0.0394366207745237
"Solyc06g048500",0.314638340966124,0.139936593118716,0,0,0.0952073028901362,0
"Solyc06g048510",11.3433196826336,25.8807697963726,18.1303174274573,31.4288688025414,10.7777582674519,28.5712016054043
"Solyc06g048520",10.2523165575766,28.6361525366047,7.96042714643261,22.4787738755579,9.17195051255388,29.9626604814811
"Solyc06g048530",39.5702388580049,40.3470833836075,48.447909547502,44.0257796902101,35.1367089595191,49.2317814516848
"Solyc06g048540",7.56224180996938,19.2026344218848,12.4083879562923,22.3253048507152,6.76705047882892,22.093334494984
"Solyc06g048550",0.13457872166916,0.0598543958718679,0,0,0,0.0513984393980759
"Solyc06g048560",0,0,0,0,0,0
"Solyc06g048570",5.88922544230363,2.31469073681979,4.1579651618737,0.0508673923750002,4.60014288678937,0.366151905101084
"Solyc06g048580",1.88200340985293,0.196947797722638,2.3230125280399,0,1.07196370661487,0.211404887192866
"Solyc06g048590",22.5325175177431,39.4001196779072,23.2773415168288,33.575944122489,19.0140739110703,44.6038884885672
"Solyc06g048600",2.59217604144498,3.56344760153345,0.946883450336382,1.22532020138728,0.784373858457948,14.8050965335063
"Solyc06g048610",54.0706094392088,66.7354048514432,45.2727063091127,55.0086527081145,44.3674965129164,53.970945069692
"Solyc06g048620",1.45253232210143,1.62701144042228,0.840644343078348,1.2587872671972,0.651149409725402,1.0067732205937
"Solyc06g048630",9.950276345379,16.6665055915018,13.0414223119987,24.0322022402064,7.64165418699242,24.8458792154248
"Solyc06g048640",0,0,0,0,0,0
"Solyc06g048660",0,0,0,0,0,0
"Solyc06g048670",0.147384655392004,0.131099766736652,0.0658013009028455,0,0.178390154031172,0.0562892943581004
"Solyc06g048680",0.613969951831194,0.409598190128566,0.685282016609814,0.570081406436939,0.743131596612738,0.175866011562065
"Solyc06g048690",0.673425540052001,2.19639609199376,0.400876436593884,1.25057383625495,0.475472044275443,1.8003674701413
"Solyc06g048700",0,0,0,0,0,0
"Solyc06g048710",2.01748563212737,5.78748419622157,2.47699627673352,3.37188469526644,1.55671550045319,3.64070757505483
