GO_term,locusName,fx
GO:0006241,Solyc08g082430,Biological Process:CTP biosynthetic process
GO:0006241,Solyc06g075470,Biological Process:CTP biosynthetic process
GO:0006241,Solyc03g110960,Biological Process:CTP biosynthetic process
GO:0006241,Solyc08g008340,Biological Process:CTP biosynthetic process
GO:0006241,Solyc09g055420,Biological Process:CTP biosynthetic process
GO:0006241,Solyc01g089970,Biological Process:CTP biosynthetic process
GO:0006241,Solyc06g071960,Biological Process:CTP biosynthetic process
GO:0006259,Solyc09g009340,Biological Process:DNA metabolic process
GO:0006259,Solyc09g007210,Biological Process:DNA metabolic process
GO:0006259,Solyc07g065440,Biological Process:DNA metabolic process
GO:0006259,Solyc08g081590,Biological Process:DNA metabolic process
GO:0006260,Solyc08g068120,Biological Process:DNA replication
GO:0006260,Solyc01g100080,Biological Process:DNA replication
GO:0006260,Solyc04g012060,Biological Process:DNA replication
GO:0006260,Solyc03g007550,Biological Process:DNA replication
GO:0006260,Solyc01g079500,Biological Process:DNA replication
GO:0006260,Solyc12g038370,Biological Process:DNA replication
GO:0006260,Solyc02g070780,Biological Process:DNA replication
GO:0006260,Solyc03g098250,Biological Process:DNA replication
GO:0006260,Solyc10g007400,Biological Process:DNA replication
GO:0006260,Solyc02g082180,Biological Process:DNA replication
GO:0006260,Solyc07g064330,Biological Process:DNA replication
GO:0006260,Solyc04g051350,Biological Process:DNA replication
GO:0006260,Solyc09g018690,Biological Process:DNA replication
GO:0006260,Solyc11g067140,Biological Process:DNA replication
GO:0006260,Solyc03g115050,Biological Process:DNA replication
GO:0006260,Solyc08g075840,Biological Process:DNA replication
GO:0006260,Solyc00g023270,Biological Process:DNA replication
GO:0006260,Solyc05g053520,Biological Process:DNA replication
GO:0006260,Solyc05g014540,Biological Process:DNA replication
GO:0006260,Solyc09g091450,Biological Process:DNA replication
GO:0006260,Solyc07g005020,Biological Process:DNA replication
GO:0006260,Solyc01g105520,Biological Process:DNA replication
GO:0006260,Solyc04g079410,Biological Process:DNA replication
GO:0006260,Solyc01g110130,Biological Process:DNA replication
GO:0006260,Solyc09g007330,Biological Process:DNA replication
GO:0006260,Solyc03g013470,Biological Process:DNA replication
GO:0006260,Solyc05g054430,Biological Process:DNA replication
GO:0006260,Solyc09g009900,Biological Process:DNA replication
GO:0006260,Solyc05g007450,Biological Process:DNA replication
GO:0006260,Solyc01g111550,Biological Process:DNA replication
GO:0006260,Solyc03g063340,Biological Process:DNA replication
GO:0006260,Solyc10g081210,Biological Process:DNA replication
GO:0006260,Solyc00g127560,Biological Process:DNA replication
GO:0006260,Solyc01g103960,Biological Process:DNA replication
GO:0006260,Solyc12g013880,Biological Process:DNA replication
GO:0006260,Solyc02g093300,Biological Process:DNA replication
GO:0006260,Solyc09g007430,Biological Process:DNA replication
GO:0006260,Solyc05g025590,Biological Process:DNA replication
GO:0006260,Solyc00g127550,Biological Process:DNA replication
GO:0006260,Solyc09g065840,Biological Process:DNA replication
GO:0006260,Solyc06g073510,Biological Process:DNA replication
GO:0006260,Solyc11g040120,Biological Process:DNA replication
GO:0006260,Solyc01g094760,Biological Process:DNA replication
GO:0006260,Solyc07g005880,Biological Process:DNA replication
GO:0006260,Solyc12g044340,Biological Process:DNA replication
GO:0006265,Solyc09g097880,Biological Process:DNA topological change
GO:0006265,Solyc01g096900,Biological Process:DNA topological change
GO:0006265,Solyc12g021230,Biological Process:DNA topological change
GO:0006265,Solyc01g087500,Biological Process:DNA topological change
GO:0006265,Solyc01g014490,Biological Process:DNA topological change
GO:0006265,Solyc07g049720,Biological Process:DNA topological change
GO:0006265,Solyc05g014750,Biological Process:DNA topological change
GO:0006265,Solyc01g097070,Biological Process:DNA topological change
GO:0006265,Solyc02g081910,Biological Process:DNA topological change
GO:0006265,Solyc05g014730,Biological Process:DNA topological change
GO:0006265,Solyc05g014740,Biological Process:DNA topological change
GO:0006269,Solyc08g082200,"Biological Process:DNA replication, synthesis of primer"
GO:0006269,Solyc04g045530,"Biological Process:DNA replication, synthesis of primer"
GO:0006270,Solyc02g082180,Biological Process:DNA replication initiation
GO:0006270,Solyc09g059440,Biological Process:DNA replication initiation
GO:0006270,Solyc11g040120,Biological Process:DNA replication initiation
GO:0006270,Solyc01g079500,Biological Process:DNA replication initiation
GO:0006270,Solyc01g020120,Biological Process:DNA replication initiation
GO:0006275,Solyc06g076660,Biological Process:regulation of DNA replication
GO:0006281,Solyc06g074980,Biological Process:DNA repair
GO:0006281,Solyc11g066370,Biological Process:DNA repair
GO:0006281,Solyc07g014760,Biological Process:DNA repair
GO:0006281,Solyc01g107010,Biological Process:DNA repair
GO:0006281,Solyc07g017990,Biological Process:DNA repair
GO:0006281,Solyc01g087720,Biological Process:DNA repair
GO:0006281,Solyc03g119070,Biological Process:DNA repair
GO:0006281,Solyc10g054040,Biological Process:DNA repair
GO:0006281,Solyc03g033530,Biological Process:DNA repair
GO:0006281,Solyc05g024150,Biological Process:DNA repair
GO:0006281,Solyc11g067240,Biological Process:DNA repair
GO:0006281,Solyc11g031990,Biological Process:DNA repair
GO:0006281,Solyc06g084530,Biological Process:DNA repair
GO:0006281,Solyc03g044840,Biological Process:DNA repair
GO:0006281,Solyc12g035200,Biological Process:DNA repair
GO:0006281,Solyc12g040520,Biological Process:DNA repair
GO:0006281,Solyc10g081210,Biological Process:DNA repair
GO:0006281,Solyc08g028820,Biological Process:DNA repair
GO:0006281,Solyc02g070440,Biological Process:DNA repair
GO:0006281,Solyc10g054260,Biological Process:DNA repair
GO:0006281,Solyc01g028840,Biological Process:DNA repair
GO:0006281,Solyc10g054210,Biological Process:DNA repair
GO:0006281,Solyc01g086930,Biological Process:DNA repair
GO:0006281,Solyc05g018470,Biological Process:DNA repair
GO:0006281,Solyc05g012190,Biological Process:DNA repair
GO:0006281,Solyc01g068330,Biological Process:DNA repair
GO:0006281,Solyc10g074420,Biological Process:DNA repair
GO:0006281,Solyc04g025340,Biological Process:DNA repair
GO:0006281,Solyc01g066610,Biological Process:DNA repair
GO:0006281,Solyc06g071980,Biological Process:DNA repair
GO:0006281,Solyc02g091120,Biological Process:DNA repair
GO:0006281,Solyc03g111790,Biological Process:DNA repair
GO:0006281,Solyc02g083600,Biological Process:DNA repair
GO:0006281,Solyc04g026070,Biological Process:DNA repair
GO:0006281,Solyc04g017980,Biological Process:DNA repair
GO:0006281,Solyc12g096280,Biological Process:DNA repair
GO:0006281,Solyc02g071530,Biological Process:DNA repair
GO:0006281,Solyc00g010760,Biological Process:DNA repair
GO:0006281,Solyc09g005100,Biological Process:DNA repair
GO:0006281,Solyc10g079250,Biological Process:DNA repair
GO:0006281,Solyc10g078320,Biological Process:DNA repair
GO:0006281,Solyc10g054150,Biological Process:DNA repair
GO:0006281,Solyc01g103960,Biological Process:DNA repair
GO:0006281,Solyc02g044010,Biological Process:DNA repair
GO:0006281,Solyc03g083220,Biological Process:DNA repair
GO:0006281,Solyc04g019320,Biological Process:DNA repair
GO:0006281,Solyc01g091820,Biological Process:DNA repair
GO:0006281,Solyc11g069720,Biological Process:DNA repair
GO:0006281,Solyc04g025510,Biological Process:DNA repair
GO:0006281,Solyc07g032820,Biological Process:DNA repair
GO:0006281,Solyc11g067230,Biological Process:DNA repair
GO:0006281,Solyc07g042790,Biological Process:DNA repair
GO:0006281,Solyc08g016300,Biological Process:DNA repair
GO:0006281,Solyc10g044780,Biological Process:DNA repair
GO:0006281,Solyc05g055780,Biological Process:DNA repair
GO:0006281,Solyc11g044580,Biological Process:DNA repair
GO:0006281,Solyc10g050390,Biological Process:DNA repair
GO:0006281,Solyc11g050880,Biological Process:DNA repair
GO:0006281,Solyc02g094590,Biological Process:DNA repair
GO:0006281,Solyc10g054220,Biological Process:DNA repair
GO:0006281,Solyc09g018690,Biological Process:DNA repair
GO:0006281,Solyc06g073780,Biological Process:DNA repair
GO:0006281,Solyc04g024410,Biological Process:DNA repair
GO:0006281,Solyc05g016010,Biological Process:DNA repair
GO:0006281,Solyc08g076610,Biological Process:DNA repair
GO:0006281,Solyc08g062260,Biological Process:DNA repair
GO:0006281,Solyc02g067670,Biological Process:DNA repair
GO:0006281,Solyc06g066810,Biological Process:DNA repair
GO:0006281,Solyc07g066320,Biological Process:DNA repair
GO:0006281,Solyc11g050920,Biological Process:DNA repair
GO:0006281,Solyc04g049030,Biological Process:DNA repair
GO:0006281,Solyc06g043170,Biological Process:DNA repair
GO:0006281,Solyc04g063360,Biological Process:DNA repair
GO:0006281,Solyc10g019190,Biological Process:DNA repair
GO:0006281,Solyc01g079210,Biological Process:DNA repair
GO:0006281,Solyc02g055510,Biological Process:DNA repair
GO:0006281,Solyc01g065870,Biological Process:DNA repair
GO:0006281,Solyc09g042270,Biological Process:DNA repair
GO:0006281,Solyc00g009540,Biological Process:DNA repair
GO:0006281,Solyc10g054160,Biological Process:DNA repair
GO:0006281,Solyc04g054700,Biological Process:DNA repair
GO:0006281,Solyc03g117530,Biological Process:DNA repair
GO:0006281,Solyc11g072610,Biological Process:DNA repair
GO:0006281,Solyc06g034070,Biological Process:DNA repair
GO:0006281,Solyc01g058370,Biological Process:DNA repair
GO:0006281,Solyc08g079530,Biological Process:DNA repair
GO:0006281,Solyc01g102370,Biological Process:DNA repair
GO:0006281,Solyc10g084050,Biological Process:DNA repair
GO:0006281,Solyc05g018600,Biological Process:DNA repair
GO:0006281,Solyc09g074950,Biological Process:DNA repair
GO:0006281,Solyc12g038210,Biological Process:DNA repair
GO:0006281,Solyc02g021060,Biological Process:DNA repair
GO:0006281,Solyc01g097110,Biological Process:DNA repair
GO:0006281,Solyc10g050280,Biological Process:DNA repair
GO:0006281,Solyc09g009900,Biological Process:DNA repair
GO:0006281,Solyc08g081740,Biological Process:DNA repair
GO:0006281,Solyc01g107510,Biological Process:DNA repair
GO:0006281,Solyc02g050200,Biological Process:DNA repair
GO:0006281,Solyc01g006460,Biological Process:DNA repair
GO:0006281,Solyc09g082790,Biological Process:DNA repair
GO:0006281,Solyc02g014420,Biological Process:DNA repair
GO:0006281,Solyc00g014970,Biological Process:DNA repair
GO:0006281,Solyc03g025900,Biological Process:DNA repair
GO:0006281,Solyc01g006210,Biological Process:DNA repair
GO:0006281,Solyc03g111600,Biological Process:DNA repair
GO:0006281,Solyc06g060350,Biological Process:DNA repair
GO:0006281,Solyc08g044480,Biological Process:DNA repair
GO:0006281,Solyc08g044360,Biological Process:DNA repair
GO:0006281,Solyc12g044400,Biological Process:DNA repair
GO:0006281,Solyc10g054190,Biological Process:DNA repair
GO:0006281,Solyc03g043870,Biological Process:DNA repair
GO:0006281,Solyc03g112590,Biological Process:DNA repair
GO:0006281,Solyc10g049400,Biological Process:DNA repair
GO:0006281,Solyc05g053800,Biological Process:DNA repair
GO:0006281,Solyc03g110900,Biological Process:DNA repair
GO:0006281,Solyc03g083230,Biological Process:DNA repair
GO:0006281,Solyc09g008070,Biological Process:DNA repair
GO:0006281,Solyc06g011650,Biological Process:DNA repair
GO:0006281,Solyc11g013700,Biological Process:DNA repair
GO:0006281,Solyc01g057710,Biological Process:DNA repair
GO:0006281,Solyc12g027520,Biological Process:DNA repair
GO:0006281,Solyc00g041220,Biological Process:DNA repair
GO:0006281,Solyc03g031820,Biological Process:DNA repair
GO:0006281,Solyc01g099220,Biological Process:DNA repair
GO:0006281,Solyc10g074410,Biological Process:DNA repair
GO:0006281,Solyc12g027510,Biological Process:DNA repair
GO:0006281,Solyc01g109940,Biological Process:DNA repair
GO:0006281,Solyc01g034150,Biological Process:DNA repair
GO:0006281,Solyc10g078730,Biological Process:DNA repair
GO:0006281,Solyc07g026970,Biological Process:DNA repair
GO:0006281,Solyc05g019990,Biological Process:DNA repair
GO:0006281,Solyc12g041890,Biological Process:DNA repair
GO:0006281,Solyc00g042640,Biological Process:DNA repair
GO:0006281,Solyc04g016530,Biological Process:DNA repair
GO:0006281,Solyc03g007760,Biological Process:DNA repair
GO:0006281,Solyc02g050210,Biological Process:DNA repair
GO:0006281,Solyc06g053160,Biological Process:DNA repair
GO:0006281,Solyc06g011410,Biological Process:DNA repair
GO:0006281,Solyc01g065860,Biological Process:DNA repair
GO:0006281,Solyc01g057480,Biological Process:DNA repair
GO:0006281,Solyc04g049040,Biological Process:DNA repair
GO:0006281,Solyc03g117960,Biological Process:DNA repair
GO:0006281,Solyc01g017850,Biological Process:DNA repair
GO:0006281,Solyc02g014330,Biological Process:DNA repair
GO:0006282,Solyc07g065870,Biological Process:regulation of DNA repair
GO:0006284,Solyc09g083010,Biological Process:base-excision repair
GO:0006284,Solyc10g080560,Biological Process:base-excision repair
GO:0006284,Solyc04g079990,Biological Process:base-excision repair
GO:0006284,Solyc06g073400,Biological Process:base-excision repair
GO:0006284,Solyc02g062720,Biological Process:base-excision repair
GO:0006284,Solyc03g113880,Biological Process:base-excision repair
GO:0006284,Solyc10g018670,Biological Process:base-excision repair
GO:0006284,Solyc03g117510,Biological Process:base-excision repair
GO:0006284,Solyc03g116880,Biological Process:base-excision repair
GO:0006284,Solyc10g005210,Biological Process:base-excision repair
GO:0006284,Solyc12g010050,Biological Process:base-excision repair
GO:0006284,Solyc04g005260,Biological Process:base-excision repair
GO:0006284,Solyc05g010800,Biological Process:base-excision repair
GO:0006284,Solyc01g102670,Biological Process:base-excision repair
GO:0006284,Solyc02g082120,Biological Process:base-excision repair
GO:0006284,Solyc02g021060,Biological Process:base-excision repair
GO:0006284,Solyc09g018850,Biological Process:base-excision repair
GO:0006284,Solyc04g080470,Biological Process:base-excision repair
GO:0006289,Solyc08g079610,Biological Process:nucleotide-excision repair
GO:0006289,Solyc04g007120,Biological Process:nucleotide-excision repair
GO:0006289,Solyc03g117510,Biological Process:nucleotide-excision repair
GO:0006289,Solyc11g018520,Biological Process:nucleotide-excision repair
GO:0006289,Solyc02g078440,Biological Process:nucleotide-excision repair
GO:0006289,Solyc00g041220,Biological Process:nucleotide-excision repair
GO:0006289,Solyc02g085840,Biological Process:nucleotide-excision repair
GO:0006289,Solyc10g005900,Biological Process:nucleotide-excision repair
GO:0006289,Solyc03g117780,Biological Process:nucleotide-excision repair
GO:0006289,Solyc02g063130,Biological Process:nucleotide-excision repair
GO:0006289,Solyc02g067670,Biological Process:nucleotide-excision repair
GO:0006289,Solyc04g054700,Biological Process:nucleotide-excision repair
GO:0006289,Solyc11g011150,Biological Process:nucleotide-excision repair
GO:0006289,Solyc06g071450,Biological Process:nucleotide-excision repair
GO:0006298,Solyc04g045660,Biological Process:mismatch repair
GO:0006298,Solyc02g082660,Biological Process:mismatch repair
GO:0006298,Solyc01g079520,Biological Process:mismatch repair
GO:0006298,Solyc03g025890,Biological Process:mismatch repair
GO:0006298,Solyc07g018340,Biological Process:mismatch repair
GO:0006298,Solyc10g018530,Biological Process:mismatch repair
GO:0006298,Solyc09g090870,Biological Process:mismatch repair
GO:0006298,Solyc00g017880,Biological Process:mismatch repair
GO:0006298,Solyc07g018350,Biological Process:mismatch repair
GO:0006298,Solyc02g078390,Biological Process:mismatch repair
GO:0006298,Solyc08g007330,Biological Process:mismatch repair
GO:0006298,Solyc09g074980,Biological Process:mismatch repair
GO:0006298,Solyc10g018540,Biological Process:mismatch repair
GO:0006298,Solyc02g093320,Biological Process:mismatch repair
GO:0006298,Solyc03g080010,Biological Process:mismatch repair
GO:0006298,Solyc06g069230,Biological Process:mismatch repair
GO:0006298,Solyc09g074990,Biological Process:mismatch repair
GO:0006302,Solyc06g053770,Biological Process:double-strand break repair
GO:0006302,Solyc09g009340,Biological Process:double-strand break repair
GO:0006303,Solyc09g098230,Biological Process:double-strand break repair via nonhomologous end joining
GO:0006303,Solyc01g091350,Biological Process:double-strand break repair via nonhomologous end joining
GO:0006308,Solyc02g078920,Biological Process:DNA catabolic process
GO:0006308,Solyc05g009430,Biological Process:DNA catabolic process
GO:0006308,Solyc02g078910,Biological Process:DNA catabolic process
GO:0006310,Solyc06g084530,Biological Process:DNA recombination
GO:0006310,Solyc01g090880,Biological Process:DNA recombination
GO:0006310,Solyc11g066370,Biological Process:DNA recombination
GO:0006310,Solyc12g040520,Biological Process:DNA recombination
GO:0006310,Solyc06g053160,Biological Process:DNA recombination
GO:0006310,Solyc11g050880,Biological Process:DNA recombination
GO:0006310,Solyc03g007760,Biological Process:DNA recombination
GO:0006310,Solyc10g019190,Biological Process:DNA recombination
GO:0006310,Solyc09g074950,Biological Process:DNA recombination
GO:0006310,Solyc06g053770,Biological Process:DNA recombination
GO:0006310,Solyc10g074990,Biological Process:DNA recombination
GO:0006310,Solyc10g078320,Biological Process:DNA recombination
GO:0006310,Solyc06g071980,Biological Process:DNA recombination
GO:0006310,Solyc07g017990,Biological Process:DNA recombination
GO:0006310,Solyc03g112590,Biological Process:DNA recombination
GO:0006310,Solyc11g067240,Biological Process:DNA recombination
GO:0006310,Solyc10g081210,Biological Process:DNA recombination
GO:0006310,Solyc05g012190,Biological Process:DNA recombination
GO:0006310,Solyc06g074980,Biological Process:DNA recombination
GO:0006310,Solyc02g070440,Biological Process:DNA recombination
GO:0006310,Solyc01g109940,Biological Process:DNA recombination
GO:0006310,Solyc06g066810,Biological Process:DNA recombination
GO:0006310,Solyc10g054040,Biological Process:DNA recombination
GO:0006310,Solyc11g069720,Biological Process:DNA recombination
GO:0006310,Solyc03g110900,Biological Process:DNA recombination
GO:0006310,Solyc08g081740,Biological Process:DNA recombination
GO:0006310,Solyc11g013700,Biological Process:DNA recombination
GO:0006310,Solyc11g067230,Biological Process:DNA recombination
GO:0006310,Solyc09g008070,Biological Process:DNA recombination
GO:0006310,Solyc12g044400,Biological Process:DNA recombination
GO:0006310,Solyc02g091120,Biological Process:DNA recombination
GO:0006310,Solyc04g063360,Biological Process:DNA recombination
GO:0006310,Solyc09g009900,Biological Process:DNA recombination
GO:0006310,Solyc10g084050,Biological Process:DNA recombination
GO:0006310,Solyc01g068330,Biological Process:DNA recombination
GO:0006334,Solyc06g069890,Biological Process:nucleosome assembly
GO:0006334,Solyc11g011160,Biological Process:nucleosome assembly
GO:0006334,Solyc11g013630,Biological Process:nucleosome assembly
GO:0006334,Solyc12g077670,Biological Process:nucleosome assembly
GO:0006334,Solyc11g044320,Biological Process:nucleosome assembly
GO:0006334,Solyc02g021350,Biological Process:nucleosome assembly
GO:0006334,Solyc09g083380,Biological Process:nucleosome assembly
GO:0006334,Solyc03g116170,Biological Process:nucleosome assembly
GO:0006334,Solyc06g062690,Biological Process:nucleosome assembly
GO:0006334,Solyc01g106940,Biological Process:nucleosome assembly
GO:0006334,Solyc07g040920,Biological Process:nucleosome assembly
GO:0006334,Solyc06g084020,Biological Process:nucleosome assembly
GO:0006334,Solyc02g064630,Biological Process:nucleosome assembly
GO:0006334,Solyc04g007720,Biological Process:nucleosome assembly
GO:0006334,Solyc03g121700,Biological Process:nucleosome assembly
GO:0006334,Solyc05g018810,Biological Process:nucleosome assembly
GO:0006334,Solyc05g051290,Biological Process:nucleosome assembly
GO:0006334,Solyc02g067370,Biological Process:nucleosome assembly
GO:0006334,Solyc11g013590,Biological Process:nucleosome assembly
GO:0006334,Solyc06g062680,Biological Process:nucleosome assembly
GO:0006334,Solyc04g007890,Biological Process:nucleosome assembly
GO:0006334,Solyc12g008940,Biological Process:nucleosome assembly
GO:0006334,Solyc03g119130,Biological Process:nucleosome assembly
GO:0006334,Solyc02g084240,Biological Process:nucleosome assembly
GO:0006334,Solyc08g063000,Biological Process:nucleosome assembly
GO:0006334,Solyc11g013680,Biological Process:nucleosome assembly
GO:0006334,Solyc09g066100,Biological Process:nucleosome assembly
GO:0006334,Solyc11g013580,Biological Process:nucleosome assembly
GO:0006334,Solyc03g121840,Biological Process:nucleosome assembly
GO:0006334,Solyc12g077660,Biological Process:nucleosome assembly
GO:0006338,Solyc06g009600,Biological Process:chromatin remodeling
GO:0006338,Solyc04g009830,Biological Process:chromatin remodeling
GO:0006338,Solyc11g013430,Biological Process:chromatin remodeling
GO:0006338,Solyc01g067390,Biological Process:chromatin remodeling
GO:0006338,Solyc09g089660,Biological Process:chromatin remodeling
GO:0006338,Solyc01g079210,Biological Process:chromatin remodeling
GO:0006338,Solyc11g013410,Biological Process:chromatin remodeling
GO:0006338,Solyc06g054560,Biological Process:chromatin remodeling
GO:0006338,Solyc11g013400,Biological Process:chromatin remodeling
GO:0006338,Solyc06g007480,Biological Process:chromatin remodeling
GO:0006338,Solyc05g018600,Biological Process:chromatin remodeling
GO:0006351,Solyc04g072880,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g045720,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g010600,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g110880,Biological Process:DNA-templated transcription
GO:0006351,Solyc11g007810,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g078670,Biological Process:DNA-templated transcription
GO:0006351,Solyc09g005560,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g017420,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g056410,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g083230,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g053510,Biological Process:DNA-templated transcription
GO:0006351,Solyc07g005930,Biological Process:DNA-templated transcription
GO:0006351,Solyc11g064950,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g035870,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g080210,Biological Process:DNA-templated transcription
GO:0006351,Solyc09g005610,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g054700,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g005900,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g078600,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g017920,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g017300,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g114060,Biological Process:DNA-templated transcription
GO:0006351,Solyc07g053610,Biological Process:DNA-templated transcription
GO:0006351,Solyc06g036000,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g055550,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g055890,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g009660,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g089330,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g092070,Biological Process:DNA-templated transcription
GO:0006351,Solyc06g066320,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g083350,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g067790,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g079050,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g017750,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g028940,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g082450,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g031560,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g040170,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g031550,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g068760,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g051790,Biological Process:DNA-templated transcription
GO:0006351,Solyc06g053330,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g096910,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g083230,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g073570,Biological Process:DNA-templated transcription
GO:0006351,Solyc11g072730,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g049730,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g025570,Biological Process:DNA-templated transcription
GO:0006351,Solyc06g071350,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g080770,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g118380,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g081030,Biological Process:DNA-templated transcription
GO:0006351,Solyc11g010240,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g078880,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g035930,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g017390,Biological Process:DNA-templated transcription
GO:0006351,Solyc11g068370,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g007650,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g098160,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g095950,Biological Process:DNA-templated transcription
GO:0006351,Solyc00g017220,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g077540,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g053430,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g044050,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g081150,Biological Process:DNA-templated transcription
GO:0006351,Solyc06g073870,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g078860,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g096070,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g083240,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g080410,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g005430,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g076640,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g098320,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g011670,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g085560,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g081050,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g056860,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g091540,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g080930,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g054320,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g096390,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g017470,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g035890,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g017440,Biological Process:DNA-templated transcription
GO:0006351,Solyc09g009200,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g078350,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g073580,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g079800,Biological Process:DNA-templated transcription
GO:0006351,Solyc11g067200,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g071520,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g080780,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g111580,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g031690,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g005900,Biological Process:DNA-templated transcription
GO:0006351,Solyc07g062380,Biological Process:DNA-templated transcription
GO:0006351,Solyc05g052190,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g095720,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g006120,Biological Process:DNA-templated transcription
GO:0006351,Solyc12g035790,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g072570,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g086710,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g099310,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g075950,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g095380,Biological Process:DNA-templated transcription
GO:0006351,Solyc06g033910,Biological Process:DNA-templated transcription
GO:0006351,Solyc07g021220,Biological Process:DNA-templated transcription
GO:0006351,Solyc07g021210,Biological Process:DNA-templated transcription
GO:0006351,Solyc03g116770,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g028740,Biological Process:DNA-templated transcription
GO:0006351,Solyc10g083510,Biological Process:DNA-templated transcription
GO:0006351,Solyc01g017370,Biological Process:DNA-templated transcription
GO:0006351,Solyc04g072460,Biological Process:DNA-templated transcription
GO:0006351,Solyc09g010840,Biological Process:DNA-templated transcription
GO:0006351,Solyc02g072560,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g075940,Biological Process:DNA-templated transcription
GO:0006351,Solyc08g075580,Biological Process:DNA-templated transcription
